Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
31.13.74.18-172.17.0.2-443-39644-6,31.13.74.18,443,172.17.0.2,39644,6,08/08/2022 06:14:29 PM,89778,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22.27717258125599,89778.0,0.0,89778.0,89778.0,89778.0,89778.0,0.0,89778.0,89778.0,0,0,0,0,0,0,0,0,0,40,0,22.27717258125599,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32112,0,0,20,0,0,0,0,1.659982469565192E15,0.0,1.659982469565192E15,1.659982469565192E15,NeedManualLabel
172.17.0.2-138.1.33.162-55126-80-6,172.17.0.2,55126,138.1.33.162,80,6,08/08/2022 06:14:37 PM,812180,5,3,74.0,333.0,74.0,0.0,14.8,33.09380606699689,333.0,0.0,111.0,192.25763964014538,501.1204412814893,9.850033243862198,116025.71428571428,210807.71972954745,567156.0,85.0,812180.0,203045.0,268596.24812594336,567300.0,261.0,244269.0,122134.5,97609.7271817722,191155.0,53114.0,0,0,0,0,120,64,6.156270777413874,3.6937624664483244,0.0,333.0,45.22222222222222,110.65687707704589,12244.944444444445,1,2,0,2,7,0,0,0,0.0,50.875,14.8,111.0,0,0,0,0,0,0,0,9,0,41,64240,32694,1,20,0,0,0,0,1.659982477127727E15,0.0,1.659982477127727E15,1.659982477127727E15,NeedManualLabel
138.1.33.162-172.17.0.2-80-55126-6,138.1.33.162,80,172.17.0.2,55126,6,08/08/2022 06:14:37 PM,241968,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.265555775970377,241968.0,0.0,241968.0,241968.0,241968.0,241968.0,0.0,241968.0,241968.0,0,0,0,0,0,0,0,0,0,40,0,8.265555775970377,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,32693,0,0,20,0,0,0,0,1.659982477946944E15,0.0,1.659982477946944E15,1.659982477946944E15,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.0.2-8.8.8.8-37732-53-17,172.17.0.2,37732,8.8.8.8,53,17,08/08/2022 06:14:37 PM,73205,2,2,56.0,137.0,28.0,28.0,28.0,0.0,93.0,44.0,68.5,34.64823227814083,2636.431937709173,54.641076429205654,24401.666666666664,39164.665609875105,69593.0,330.0,330.0,330.0,0.0,330.0,330.0,3282.0,3282.0,0.0,3282.0,3282.0,0,0,0,0,16,16,27.320538214602827,27.320538214602827,28.0,93.0,44.2,28.146047679914137,792.1999999999999,0,0,0,0,0,0,0,0,1.0,55.25,28.0,68.5,0,0,0,193,4,2636,0,14,0,34,0,0,1,8,0,0,0,0,1.659982477053811E15,0.0,1.659982477053811E15,1.659982477053811E15,NeedManualLabel
172.17.0.2-8.8.8.8-35575-53-17,172.17.0.2,35575,8.8.8.8,53,17,08/08/2022 06:14:25 PM,97265,2,2,68.0,170.0,34.0,34.0,34.0,0.0,91.0,79.0,85.0,8.48528137423857,2446.9233537243613,41.124762247468254,32421.666666666664,46335.70210251846,85525.0,211.0,211.0,211.0,0.0,211.0,211.0,11529.0,11529.0,0.0,11529.0,11529.0,0,0,0,0,16,16,20.562381123734127,20.562381123734127,34.0,91.0,54.4,28.25420322713065,798.3,0,0,0,0,0,0,0,0,1.0,68.0,34.0,85.0,0,0,0,238,4,2446,0,17,0,42,0,0,1,8,0,0,0,0,1.659982465115205E15,0.0,1.659982465115205E15,1.659982465115205E15,NeedManualLabel
31.13.74.35-172.17.0.2-443-38046-6,31.13.74.35,443,172.17.0.2,38046,6,08/08/2022 06:14:28 PM,78417,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,306.0560847775355,38.257010597191936,39208.5,55235.64621238716,78266.0,151.0,78266.0,78266.0,0.0,78266.0,78266.0,0,0,0,0,0,0,0,0,0,40,20,25.50467373146129,12.752336865730644,0.0,24.0,6.0,12.0,144.0,0,0,1,1,2,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,0,8,0,0,32126,0,1,20,0,0,0,0,1.659982468697999E15,0.0,1.659982468697999E15,1.659982468697999E15,NeedManualLabel
172.17.0.2-8.8.8.8-54404-53-17,172.17.0.2,54404,8.8.8.8,53,17,08/08/2022 06:14:28 PM,87493,2,2,68.0,198.0,34.0,34.0,34.0,0.0,105.0,93.0,99.0,8.48528137423857,3040.2432194575567,45.71794314973769,29164.333333333332,31330.571656663615,62348.0,93.0,93.0,93.0,0.0,93.0,93.0,25052.0,25052.0,0.0,25052.0,25052.0,0,0,0,0,16,16,22.858971574868846,22.858971574868846,34.0,105.0,60.0,35.85387008399512,1285.5,0,0,0,0,0,0,0,0,1.0,75.0,34.0,99.0,0,0,0,266,4,3040,0,17,0,49,0,0,1,8,0,0,0,0,1.659982468905695E15,0.0,1.659982468905695E15,1.659982468905695E15,NeedManualLabel
172.17.0.2-8.8.8.8-44518-53-17,172.17.0.2,44518,8.8.8.8,53,17,08/08/2022 06:14:24 PM,88731,2,2,60.0,104.0,30.0,30.0,30.0,0.0,58.0,46.0,52.0,8.48528137423857,1848.2830127013106,45.08007348051977,29577.0,51150.94337350974,88641.0,1.0,89.0,89.0,0.0,89.0,89.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,22.540036740259886,22.540036740259886,30.0,58.0,38.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,48.5,30.0,52.0,0,0,0,164,4,1848,0,15,0,26,0,0,1,8,0,0,0,0,1.659982464358382E15,0.0,1.659982464358382E15,1.659982464358382E15,NeedManualLabel
185.125.190.39-172.17.0.2-80-58920-6,185.125.190.39,80,172.17.0.2,58920,6,08/08/2022 06:14:14 PM,821,2,2,2600.0,0.0,1460.0,1140.0,1300.0,226.27416997969522,0.0,0.0,0.0,0.0,3166869.671132765,4872.1071863581,273.6666666666667,938.48938903609,819.0,-810.0,2.0,2.0,0.0,2.0,2.0,9.0,9.0,0.0,9.0,9.0,1,0,0,0,40,40,2436.05359317905,2436.05359317905,0.0,1460.0,748.0,695.2121978216435,483320.0,0,0,2,2,2,0,0,0,1.0,935.0,1300.0,0.0,0,0,0,0,0,0,0,650,0,0,32457,0,1,20,0,0,0,0,1.65998245488609E15,0.0,1.65998245488609E15,1.65998245488609E15,NeedManualLabel
172.17.0.2-8.8.8.8-34146-53-17,172.17.0.2,34146,8.8.8.8,53,17,08/08/2022 06:14:25 PM,101599,2,2,68.0,198.0,34.0,34.0,34.0,0.0,105.0,93.0,99.0,8.48528137423857,2618.1360052756427,39.3704662447465,33866.333333333336,38916.02428734638,76457.0,162.0,162.0,162.0,0.0,162.0,162.0,24980.0,24980.0,0.0,24980.0,24980.0,0,0,0,0,16,16,19.68523312237325,19.68523312237325,34.0,105.0,60.0,35.85387008399512,1285.5,0,0,0,0,0,0,0,0,1.0,75.0,34.0,99.0,0,0,0,266,4,2618,0,17,0,49,0,0,1,8,0,0,0,0,1.659982465915164E15,0.0,1.659982465915164E15,1.659982465915164E15,NeedManualLabel
172.17.0.2-8.8.8.8-50328-53-17,172.17.0.2,50328,8.8.8.8,53,17,08/08/2022 06:14:27 PM,168509,2,2,60.0,104.0,30.0,30.0,30.0,0.0,58.0,46.0,52.0,8.48528137423857,973.241785305236,23.737604519639902,56169.66666666667,97202.12632104984,168409.0,1.0,99.0,99.0,0.0,99.0,99.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,11.868802259819951,11.868802259819951,30.0,58.0,38.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,48.5,30.0,52.0,0,0,0,164,4,973,0,15,0,26,0,0,1,8,0,0,0,0,1.659982467097127E15,0.0,1.659982467097127E15,1.659982467097127E15,NeedManualLabel
172.17.0.2-8.8.8.8-55613-53-17,172.17.0.2,55613,8.8.8.8,53,17,08/08/2022 06:14:21 PM,116073,2,2,60.0,104.0,30.0,30.0,30.0,0.0,58.0,46.0,52.0,8.48528137423857,1412.9039483773142,34.46107191164181,38691.0,58514.22783392087,106018.0,106.0,106.0,106.0,0.0,106.0,106.0,9949.0,9949.0,0.0,9949.0,9949.0,0,0,0,0,16,16,17.230535955820905,17.230535955820905,30.0,58.0,38.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,48.5,30.0,52.0,0,0,0,164,4,1412,0,15,0,26,0,0,1,8,0,0,0,0,1.659982461224702E15,0.0,1.659982461224702E15,1.659982461224702E15,NeedManualLabel
