Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
91.189.91.39-172.17.0.2-80-55564-6,91.189.91.39,80,172.17.0.2,55564,6,08/08/2022 06:07:53 PM,8001977,169,123,234633.0,0.0,7300.0,0.0,1388.3609467455635,678.6883137901291,0.0,0.0,0.0,0.0,29321.878830693964,36.49098216603222,27498.20274914089,267797.348775879,4514624.0,-2828.0,8001977.0,47630.81547619048,351976.13411829213,4514759.0,0.0,3487012.0,28582.065573770495,68331.26051183426,415592.0,180.0,1,0,0,0,3380,2460,21.11978077417618,15.371201391856037,0.0,7300.0,805.2320819112626,857.7772091132263,735781.7404740755,1,0,0,161,292,0,0,0,0.0,807.9897260273973,1388.3609467455622,0.0,0,0,0,234633,168,67283,0,803,0,0,32515,65535,167,20,0,0,0,0,1.659982073537021E15,0.0,1.659982073537021E15,1.659982073537021E15,NeedManualLabel
172.17.0.2-91.189.91.39-55564-80-6,172.17.0.2,55564,91.189.91.39,80,6,08/08/2022 06:08:01 PM,7365206,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.2715470551672282,7365206.0,0.0,7365206.0,7365206.0,7365206.0,7365206.0,0.0,7365206.0,7365206.0,0,0,0,0,0,0,0,0,0,40,0,0.2715470551672282,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,8.299910444949425E14,1.1737845813569845E15,1.659982081624679E15,7365206.0,NeedManualLabel
172.17.0.2-91.189.91.39-55556-80-6,172.17.0.2,55556,91.189.91.39,80,6,08/08/2022 06:07:53 PM,15473463,956,1359,0.0,2077443.0,0.0,0.0,0.0,0.0,13140.0,180.0,1528.6556291390732,1079.061575070735,134258.43975585813,149.6109823638057,6686.889801210031,27353.73246593492,591105.0,-2490.0,1.5473463E7,16202.579057591649,42160.534547761876,597124.0,91.0,1.5376702E7,11323.05007363771,36042.96154472078,591549.0,0.0,0,0,0,0,19120,27180,61.78319617269902,87.82778619110667,0.0,13140.0,896.9961139896393,1117.9772638134905,1249873.1624038988,1,0,0,1153,2315,0,0,0,1.0,897.383585313175,0.0,1528.6556291390727,0,0,0,2077443,1359,135103,0,0,0,897,65535,31629,0,20,0,0,0,0,1.659982073517818E15,0.0,1.659982073517818E15,1.659982073517818E15,NeedManualLabel
91.189.91.39-172.17.0.2-80-55556-6,91.189.91.39,80,172.17.0.2,55556,6,08/08/2022 06:08:08 PM,424988,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4.70601522866528,424988.0,0.0,424988.0,424988.0,424988.0,424988.0,0.0,424988.0,424988.0,0,0,0,0,0,0,0,0,0,40,0,4.70601522866528,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,31628,0,0,20,0,0,0,0,1.659982088992015E15,0.0,1.659982088992015E15,1.659982088992015E15,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
