Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.0.2-91.189.91.39-55560-80-6,172.17.0.2,55560,91.189.91.39,80,6,08/08/2022 06:07:20 PM,239776,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.682236754304018,79925.33333333334,138045.04446133997,239326.0,155.0,239776.0,119888.0,169130.04256488555,239481.0,295.0,0,0,0,0,0,0,0,0,0,80,24,12.511677565728013,4.1705591885760045,0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,32768,0,20,0,0,0,0,1.659982040357944E15,0.0,1.659982040357944E15,1.659982040357944E15,NeedManualLabel
172.17.0.2-91.189.91.38-39492-80-6,172.17.0.2,39492,91.189.91.38,80,6,08/08/2022 06:07:20 PM,10635029,571,632,472.0,1000568.0,257.0,0.0,0.8266199649737319,14.010261613729574,20440.0,0.0,1583.1772151898724,973.066984753665,94126.68268229453,113.11675783864811,8847.777870216307,35937.29619045062,675288.0,-1003.0,1.0613055E7,18619.394736842092,52696.63609910986,675577.0,2.0,1.0143623E7,16075.472266244076,45671.548612308434,675550.0,0.0,0,0,0,0,11440,12644,53.690497693988426,59.42626014465969,0.0,20440.0,831.4285714285713,1059.0871596261907,1121665.611685072,1,2,0,539,1202,0,0,0,1.0,832.1197007481297,0.8266199649737302,1583.1772151898733,0,0,0,1001040,631,98694,0,0,0,831,64240,32296,2,20,0,0,0,0,1.659982040105863E15,0.0,1.659982040105863E15,1.659982040105863E15,NeedManualLabel
172.17.0.2-91.189.91.38-39492-80-6,172.17.0.2,39492,91.189.91.38,80,6,08/08/2022 06:07:30 PM,15080,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,132.6259946949602,15080.0,0.0,15080.0,15080.0,15080.0,15080.0,0.0,15080.0,15080.0,0,0,0,0,0,0,0,0,0,40,0,132.6259946949602,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,1.659982050741031E15,0.0,1.659982050741031E15,1.659982050741031E15,NeedManualLabel
Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.17.0.2-185.125.190.39-58892-80-6,172.17.0.2,58892,185.125.190.39,80,6,08/08/2022 06:07:31 PM,276698,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84214558833096,138349.0,195537.65241507837,276615.0,83.0,276698.0,276698.0,0.0,276698.0,276698.0,0,0,0,0,0,0,0,0,0,60,24,7.228097058887307,3.6140485294436533,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,32768,0,20,0,0,0,0,1.659982051264515E15,0.0,1.659982051264515E15,1.659982051264515E15,NeedManualLabel
172.17.0.2-8.8.8.8-55137-53-17,172.17.0.2,55137,8.8.8.8,53,17,08/08/2022 06:07:18 PM,71987,1,1,41.0,41.0,41.0,41.0,41.0,0.0,41.0,41.0,41.0,0.0,1139.0945587397725,27.782794115604208,71987.0,0.0,71987.0,71987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.891397057802104,13.891397057802104,41.0,41.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,61.5,41.0,41.0,0,0,0,0,0,0,0,20,0,20,0,0,0,8,0,0,0,0,1.659982038051362E15,0.0,1.659982038051362E15,1.659982038051362E15,NeedManualLabel
172.17.0.2-8.8.8.8-42913-53-17,172.17.0.2,42913,8.8.8.8,53,17,08/08/2022 06:07:20 PM,61514,1,1,37.0,101.0,37.0,37.0,37.0,0.0,101.0,101.0,101.0,0.0,2243.3917482199176,32.51292388724518,61514.0,0.0,61514.0,61514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.25646194362259,16.25646194362259,37.0,101.0,58.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,87.5,37.0,101.0,0,0,0,0,0,0,0,18,0,50,0,0,0,8,0,0,0,0,1.659982040043473E15,0.0,1.659982040043473E15,1.659982040043473E15,NeedManualLabel
172.17.0.2-91.189.91.39-55556-80-6,172.17.0.2,55556,91.189.91.39,80,6,08/08/2022 06:07:20 PM,33362833,1000,1229,1139.0,1819382.0,506.0,0.0,1.1389999999999996,19.716653504726054,11680.0,0.0,1480.3759153783571,910.2144574618413,54567.33845114412,66.8108730454635,14974.341561938945,61449.04579403443,1068762.0,-1064.0,3.3339021E7,33372.39339339341,91281.47073803419,1069399.0,2.0,3.2881838E7,26776.7410423453,82185.85309448639,1069446.0,0.0,0,0,0,0,20020,24584,29.97347377544347,36.83739927002002,0.0,11680.0,816.3771300448427,999.0828903193485,998166.6217288633,0,2,0,1086,2228,0,0,0,1.0,816.7433826828174,1.139,1480.3759153783565,0,0,0,910260,614,57238,0,0,0,816,64240,31629,4,20,0,0,0,0,1.659982040105872E15,0.0,1.659982040105872E15,1.659982040105872E15,NeedManualLabel
172.17.0.2-91.189.91.39-55564-80-6,172.17.0.2,55564,91.189.91.39,80,6,08/08/2022 06:07:30 PM,22715061,948,1185,253.0,1812200.0,253.0,0.0,0.2668776371308014,8.21705800113963,20440.0,0.0,1529.2827004219384,1057.547201319983,79790.80487611282,93.90245529166751,10654.343808630363,51401.25536699606,1124501.0,-3197.0,2.2715061E7,23986.336853220713,75648.95292206356,1124647.0,2.0,2.2184454E7,18736.869932432466,66395.56380568825,1124583.0,0.0,0,0,0,0,18980,23704,41.734424574074446,52.168030717593055,0.0,20440.0,849.3219306466742,1094.7316278458063,1198437.3370059289,0,2,0,1005,2132,0,0,0,1.0,849.7201125175809,0.2668776371308017,1529.282700421941,0,0,0,906226,592,86074,0,0,0,849,64240,32515,1,20,0,0,0,0,1.659982050761527E15,0.0,1.659982050761527E15,1.659982050761527E15,NeedManualLabel
172.17.0.2-8.8.8.8-41220-53-17,172.17.0.2,41220,8.8.8.8,53,17,08/08/2022 06:07:19 PM,72448,1,1,48.0,109.0,48.0,48.0,48.0,0.0,109.0,109.0,109.0,0.0,2167.071554770318,27.60600706713781,72448.0,0.0,72448.0,72448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.803003533568905,13.803003533568905,48.0,109.0,68.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,102.5,48.0,109.0,0,0,0,0,0,0,0,24,0,54,0,0,0,8,0,0,0,0,1.659982039969987E15,0.0,1.659982039969987E15,1.659982039969987E15,NeedManualLabel
172.17.0.2-8.8.8.8-54031-53-17,172.17.0.2,54031,8.8.8.8,53,17,08/08/2022 06:07:19 PM,72394,1,1,47.0,108.0,47.0,47.0,47.0,0.0,108.0,108.0,108.0,0.0,2141.061413929331,27.626598889410726,72394.0,0.0,72394.0,72394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.813299444705363,13.813299444705363,47.0,108.0,67.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,1.0,101.0,47.0,108.0,0,0,0,0,0,0,0,23,0,54,0,0,0,8,0,0,0,0,1.65998203997004E15,0.0,1.65998203997004E15,1.65998203997004E15,NeedManualLabel
172.17.0.2-185.125.190.36-48048-80-6,172.17.0.2,48048,185.125.190.36,80,6,08/08/2022 06:07:31 PM,469349,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.391832090832195,234674.5,331705.912374953,469226.0,123.0,469349.0,469349.0,0.0,469349.0,469349.0,0,0,0,0,0,0,0,0,0,60,24,4.26122139388813,2.130610696944065,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,32768,0,20,0,0,0,0,1.659982051013344E15,0.0,1.659982051013344E15,1.659982051013344E15,NeedManualLabel
172.17.0.2-8.8.8.8-53172-53-17,172.17.0.2,53172,8.8.8.8,53,17,08/08/2022 06:07:10 PM,73962,2,2,56.0,100.0,28.0,28.0,28.0,0.0,56.0,44.0,50.0,8.48528137423857,2109.1912062951246,54.08182580243909,24654.0,32260.414798945163,61413.0,1048.0,1048.0,1048.0,0.0,1048.0,1048.0,11501.0,11501.0,0.0,11501.0,11501.0,0,0,0,0,16,16,27.040912901219546,27.040912901219546,28.0,56.0,36.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,46.0,28.0,50.0,0,0,0,156,4,2109,0,14,0,25,0,0,1,8,0,0,0,0,1.659982030615027E15,0.0,1.659982030615027E15,1.659982030615027E15,NeedManualLabel
172.17.0.2-8.8.8.8-59442-53-17,172.17.0.2,59442,8.8.8.8,53,17,08/08/2022 06:07:06 PM,75859,1,1,41.0,41.0,41.0,41.0,41.0,0.0,41.0,41.0,41.0,0.0,1080.9528203640966,26.364702935709673,75859.0,0.0,75859.0,75859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13.182351467854836,13.182351467854836,41.0,41.0,41.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,61.5,41.0,41.0,0,0,0,0,0,0,0,20,0,20,0,0,0,8,0,0,0,0,1.659982026709464E15,0.0,1.659982026709464E15,1.659982026709464E15,NeedManualLabel
172.17.0.2-8.8.8.8-44385-53-17,172.17.0.2,44385,8.8.8.8,53,17,08/08/2022 06:07:20 PM,61398,1,1,36.0,100.0,36.0,36.0,36.0,0.0,100.0,100.0,100.0,0.0,2215.0558650118896,32.5743509560572,61398.0,0.0,61398.0,61398.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.2871754780286,16.2871754780286,36.0,100.0,57.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,86.0,36.0,100.0,0,0,0,0,0,0,0,18,0,50,0,0,0,8,0,0,0,0,1.65998204004359E15,0.0,1.65998204004359E15,1.65998204004359E15,NeedManualLabel
172.17.0.2-185.125.190.39-58886-80-6,172.17.0.2,58886,185.125.190.39,80,6,08/08/2022 06:07:20 PM,326558,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.186729463066285,163279.0,230796.82495216437,326477.0,81.0,326558.0,326558.0,0.0,326558.0,326558.0,0,0,0,0,0,0,0,0,0,60,24,6.124486308710857,3.0622431543554285,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64240,32768,0,20,0,0,0,0,1.65998204035931E15,0.0,1.65998204035931E15,1.65998204035931E15,NeedManualLabel
172.17.0.2-142.250.218.142-0-0-0,172.17.0.2,0,142.250.218.142,0,0,08/08/2022 06:07:10 PM,4107022,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.2174271284643716,1026755.5,5344.442378146985,1034565.0,1022705.0,4107022.0,1026755.5,5344.442378146985,1034565.0,1022705.0,0,0,0,0,0,0,0,0,0,0,0,1.2174271284643716,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.659982030691467E15,0.0,1.659982030691467E15,1.659982030691467E15,NeedManualLabel
