Flow ID;Src IP;Src Port;Dst IP;Dst Port;Protocol;Timestamp;Flow Duration;Total Fwd Packet;Total Bwd packets;Total Length of Fwd Packet;Total Length of Bwd Packet;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Packet Length Min;Packet Length Max;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWR Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Fwd Segment Size Avg;Bwd Segment Size Avg;Fwd Bytes/Bulk Avg;Fwd Packet/Bulk Avg;Fwd Bulk Rate Avg;Bwd Bytes/Bulk Avg;Bwd Packet/Bulk Avg;Bwd Bulk Rate Avg;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;FWD Init Win Bytes;Bwd Init Win Bytes;Fwd Act Data Pkts;Fwd Seg Size Min;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
172,17,0,2-8,8,8,8-35064-53-17;172,17,0,2;35064;8,8,8,8;53;17;08/08/2022 18:11;73552;2;2;66;438;33;33;33;0;259;179;219;56,56854249;6852,294975;54,38329345;24517,33333;33423,1569;62614;122;122;122;0;122;122;10816;10816;0;10816;10816;0;0;0;0;16;16;27,19164673;27,19164673;33;259;107,4;105,7298444;11178,8;0;0;0;0;0;0;0;0;1;134,25;33;219;0;0;0;504;4;6852;0;16;0;109;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-8,8,8,8-33614-53-17;172,17,0,2;33614;8,8,8,8;53;17;08/08/2022 18:11;52180;2;2;64;108;32;32;32;0;60;48;54;8,485281374;3296,2821;76,65772327;17393,33333;24737,09749;45770;377;377;377;0;377;377;6033;6033;0;6033;6033;0;0;0;0;16;16;38,32886163;38,32886163;32;60;40,8;12,77497554;163,2;0;0;0;0;0;0;0;0;1;51;32;54;0;0;0;172;4;3296;0;16;0;27;0;0;1;8;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
91,189,91,39-172,17,0,2-80-55564-6;91,189,91,39;80;172,17,0,2;55564;6;08/08/2022 18:07;8001977;169;123;234633;0;7300;0;1388,360947;678,6883138;0;0;0;0;29321,87883;36,49098217;27498,20275;267797,3488;4514624;-2828;8001977;47630,81548;351976,1341;4514759;0;3487012;28582,06557;68331,26051;415592;180;1;0;0;0;3380;2460;21,11978077;15,37120139;0;7300;805,2320819;857,7772091;735781,7405;1;0;0;161;292;0;0;0;0;807,989726;1388,360947;0;0;0;0;234633;168;67283;0;803;0;0;32515;65535;167;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
142,251,129,78-172,17,0,2-80-32914-6;142,251,129,78;80;172,17,0,2;32914;6;08/08/2022 18:11;75725;2;0;0;0;0;0;0;0;0;0;0;0;0;26,41135688;75725;0;75725;75725;75725;75725;0;75725;75725;0;0;0;0;0;0;0;0;0;40;0;26,41135688;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32625;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
142,251,129,78-172,17,0,2-443-32894-6;142,251,129,78;443;172,17,0,2;32894;6;08/08/2022 18:11;57549;2;0;0;0;0;0;0;0;0;0;0;0;0;34,7529931;57549;0;57549;57549;57549;57549;0;57549;57549;0;0;0;0;0;0;0;0;0;40;0;34,7529931;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32128;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
142,251,132,78-172,17,0,2-80-56772-6;142,251,132,78;80;172,17,0,2;56772;6;08/08/2022 18:11;68616;2;0;0;0;0;0;0;0;0;0;0;0;0;29,14772065;68616;0;68616;68616;68616;68616;0;68616;68616;0;0;0;0;0;0;0;0;0;40;0;29,14772065;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32630;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
142,250,79,228-172,17,0,2-80-33482-6;142,250,79,228;80;172,17,0,2;33482;6;08/08/2022 18:11;59305;2;0;0;0;0;0;0;0;0;0;0;0;0;33,72396931;59305;0;59305;59305;59305;59305;0;59305;59305;0;0;0;0;0;0;0;0;0;40;0;33,72396931;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32626;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
172,17,0,2-91,189,91,39-55564-80-6;172,17,0,2;55564;91,189,91,39;80;6;08/08/2022 18:08;7365206;2;0;0;0;0;0;0;0;0;0;0;0;0;0,271547055;7365206;0;7365206;7365206;7365206;7365206;0;7365206;7365206;0;0;0;0;0;0;0;0;0;40;0;0,271547055;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;65535;0;0;20;0;0;0;0;8,30E+14;1,17E+15;1,66E+15;7365206;NeedManualLabel
172,17,0,2-91,189,91,39-55556-80-6;172,17,0,2;55556;91,189,91,39;80;6;08/08/2022 18:07;15473463;956;1359;0;2077443;0;0;0;0;13140;180;1528,655629;1079,061575;134258,4398;149,6109824;6686,889801;27353,73247;591105;-2490;1,55E+07;16202,57906;42160,53455;597124;91;1,54E+07;11323,05007;36042,96154;591549;0;0;0;0;0;19120;27180;61,78319617;87,82778619;0;13140;896,996114;1117,977264;1249873,162;1;0;0;1153;2315;0;0;0;1;897,3835853;0;1528,655629;0;0;0;2077443;1359;135103;0;0;0;897;65535;31629;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
91,189,91,39-172,17,0,2-80-55556-6;91,189,91,39;80;172,17,0,2;55556;6;08/08/2022 18:08;424988;2;0;0;0;0;0;0;0;0;0;0;0;0;4,706015229;424988;0;424988;424988;424988;424988;0;424988;424988;0;0;0;0;0;0;0;0;0;40;0;4,706015229;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;31628;0;0;20;0;0;0;0;1,66E+15;0;1,66E+15;1,66E+15;NeedManualLabel
